Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type,Add-ons Purchased,Add-on Total,Year,Month,Day,Add-on Count,Is Loyalty Member,Has Add-on,Age Group
7604,33,Female,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-07-05,Overnight,"Impulse Item,Extended Warranty",31.87,2024,2024-07,5,2,0,True,25-34
7604,33,Female,No,Tablet,SKU1002,3,Completed,Debit Card,2223.27,247.03,9,2024-08-04,Express,"Accessory,Extended Warranty",54.09,2024,2024-08,4,2,0,True,25-34
7605,64,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-11-13,Standard,Accessory,8.34,2023,2023-11,13,1,0,True,60+
7608,52,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-02-26,Overnight,"Accessory,Impulse Item,Accessory",71.91,2024,2024-02,26,3,1,True,45-60
7609,66,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,186.75,20.75,9,2023-10-22,Express,"Extended Warranty,Impulse Item",76.2,2023,2023-10,22,2,1,True,60+
7609,66,Female,No,Laptop,SKU1005,3,Cancelled,Cash,463.96,463.96,1,2024-02-19,Express,Impulse Item,23.54,2024,2024-02,19,1,0,True,60+
7610,35,Female,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-02-29,Express,"Impulse Item,Impulse Item",68.4,2024,2024-02,29,2,0,True,25-34
7610,35,Female,No,Smartphone,SKU1001,5,Cancelled,Credit Card,62.25,20.75,3,2024-04-20,Standard,"Extended Warranty,Impulse Item,Extended Warranty",78.57,2024,2024-04,20,3,0,True,25-34
7611,20,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,2373.57,791.19,3,2024-05-16,Standard,"Extended Warranty,Extended Warranty",64.5,2024,2024-05,16,2,0,True,<25
7612,51,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-02-06,Express,"Accessory,Accessory",72.54,2024,2024-02,6,2,0,True,45-60
7612,51,Male,Yes,Smartphone,SKU1001,5,Cancelled,Credit Card,83.0,20.75,4,2024-06-26,Express,Impulse Item,18.19,2024,2024-06,26,1,1,True,45-60
7612,51,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,41.5,20.75,2,2024-08-16,Standard,Accessory,23.89,2024,2024-08,16,1,0,True,45-60
7614,73,Male,No,Smartphone,SKU1001,5,Completed,Cash,83.0,20.75,4,2024-04-08,Standard,"Extended Warranty,Extended Warranty",44.3,2024,2024-04,8,2,0,True,60+
7614,73,Male,Yes,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-08-27,Standard,"Accessory,Accessory,Impulse Item",81.23,2024,2024-08,27,3,1,True,60+
7618,66,Female,No,Smartphone,SKU1004,2,Completed,Paypal,7120.71,791.19,9,2024-08-08,Overnight,"Impulse Item,Impulse Item",60.81,2024,2024-08,8,2,0,True,60+
7623,35,Male,No,Laptop,SKU1005,3,Completed,Credit Card,3711.68,463.96,8,2024-01-17,Overnight,Impulse Item,30.57,2024,2024-01,17,1,0,True,25-34
7627,66,Female,No,Tablet,SKU1002,3,Completed,Credit Card,1482.18,247.03,6,2024-01-30,Express,Impulse Item,48.97,2024,2024-01,30,1,0,True,60+
7627,66,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,8448.3,844.83,10,2024-05-02,Standard,"Accessory,Accessory",42.99,2024,2024-05,2,2,0,True,60+
7627,66,Female,No,Smartwatch,SKU1003,3,Completed,Cash,5913.81,844.83,7,2024-05-29,Express,"Impulse Item,Impulse Item",75.52,2024,2024-05,29,2,0,True,60+
7628,78,Female,No,Smartphone,SKU1004,2,Cancelled,Cash,3955.95,791.19,5,2024-06-01,Standard,"Accessory,Accessory",83.1,2024,2024-06,1,2,0,True,60+
7629,35,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,7603.47,844.83,9,2023-11-01,Express,"Accessory,Accessory,Accessory",71.52,2023,2023-11,1,3,0,True,25-34
7629,35,Male,No,Laptop,SKU1005,3,Completed,Paypal,3247.72,463.96,7,2024-03-28,Express,"Accessory,Extended Warranty",15.17,2024,2024-03,28,2,0,True,25-34
7630,70,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,166.0,20.75,8,2024-09-01,Express,Extended Warranty,41.59,2024,2024-09,1,1,0,True,60+
7631,57,Male,No,Smartphone,SKU1001,5,Cancelled,Debit Card,83.0,20.75,4,2024-07-21,Standard,"Accessory,Accessory",67.02,2024,2024-07,21,2,0,True,45-60
7632,79,Male,No,Tablet,SKU1002,3,Completed,Cash,988.12,247.03,4,2024-04-24,Overnight,"Extended Warranty,Accessory,Extended Warranty",109.74,2024,2024-04,24,3,0,True,60+
7632,79,Male,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,463.96,463.96,1,2024-09-20,Express,"Extended Warranty,Extended Warranty",80.74,2024,2024-09,20,2,1,True,60+
7637,45,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-02-20,Express,No Add-ons,0.0,2024,2024-02,20,1,1,False,35-44
7637,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,145.25,20.75,7,2024-02-21,Express,Impulse Item,5.32,2024,2024-02,21,1,0,True,35-44
7638,74,Male,No,Laptop,SKU1005,3,Cancelled,Debit Card,2783.76,463.96,6,2024-02-18,Standard,No Add-ons,0.0,2024,2024-02,18,1,0,False,60+
7641,45,Male,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2024-02-25,Standard,"Accessory,Extended Warranty,Impulse Item",70.02,2024,2024-02,25,3,0,True,35-44
7642,39,Male,Yes,Laptop,SKU1005,3,Completed,Cash,4175.64,463.96,9,2023-11-09,Overnight,No Add-ons,0.0,2023,2023-11,9,1,1,False,35-44
7642,39,Male,No,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2023-12-10,Express,Impulse Item,13.87,2023,2023-12,10,1,0,True,35-44
7642,39,Male,No,Laptop,SKU1005,3,Completed,Debit Card,4175.64,463.96,9,2024-04-10,Express,No Add-ons,0.0,2024,2024-04,10,1,0,False,35-44
7643,39,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-03-31,Express,Extended Warranty,30.21,2024,2024-03,31,1,0,True,35-44
7643,39,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-06-03,Standard,"Accessory,Impulse Item",69.04,2024,2024-06,3,2,0,True,35-44
7645,69,Female,No,Laptop,SKU1005,3,Completed,Cash,2319.8,463.96,5,2024-09-10,Overnight,Extended Warranty,8.53,2024,2024-09,10,1,0,True,60+
7647,61,Female,No,Laptop,SKU1005,3,Cancelled,Credit Card,4175.64,463.96,9,2024-02-01,Express,"Impulse Item,Accessory,Extended Warranty",81.27,2024,2024-02,1,3,0,True,60+
7647,61,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,124.5,20.75,6,2024-07-10,Standard,"Accessory,Impulse Item,Accessory",86.68,2024,2024-07,10,3,0,True,60+
7649,30,Male,Yes,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-02-05,Overnight,"Impulse Item,Accessory",70.43,2024,2024-02,5,2,1,True,25-34
7649,30,Male,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-06-05,Express,"Extended Warranty,Accessory",33.71,2024,2024-06,5,2,0,True,25-34
7650,65,Female,Yes,Smartphone,SKU1001,5,Completed,Cash,207.5,20.75,10,2023-10-24,Overnight,No Add-ons,0.0,2023,2023-10,24,1,1,False,60+
7651,76,Male,No,Tablet,SKU1002,3,Completed,Cash,1235.15,247.03,5,2023-11-03,Standard,Accessory,40.19,2023,2023-11,3,1,0,True,60+
7651,76,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,83.0,20.75,4,2023-11-30,Express,"Accessory,Extended Warranty",72.01,2023,2023-11,30,2,0,True,60+
7652,42,Female,No,Smartphone,SKU1004,2,Completed,Cash,1582.38,791.19,2,2024-04-22,Standard,"Extended Warranty,Extended Warranty,Impulse Item",73.15,2024,2024-04,22,3,0,True,35-44
7655,58,Female,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2023-10-14,Express,No Add-ons,0.0,2023,2023-10,14,1,0,False,45-60
7655,58,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-12-31,Overnight,Impulse Item,7.48,2023,2023-12,31,1,0,True,45-60
7655,58,Female,No,Smartphone,SKU1004,2,Completed,Paypal,6329.52,791.19,8,2024-08-17,Express,Impulse Item,16.89,2024,2024-08,17,1,0,True,45-60
7657,61,Male,No,Tablet,SKU1002,3,Completed,Credit Card,2470.3,247.03,10,2023-12-12,Standard,Accessory,18.48,2023,2023-12,12,1,0,True,60+
7659,45,Male,No,Smartphone,SKU1001,5,Cancelled,Credit Card,20.75,20.75,1,2023-10-11,Overnight,"Impulse Item,Accessory",57.05,2023,2023-10,11,2,0,True,35-44
7659,45,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-02-16,Express,"Impulse Item,Impulse Item",68.03,2024,2024-02,16,2,0,True,35-44
7660,66,Male,Yes,Laptop,SKU1005,3,Completed,Paypal,3711.68,463.96,8,2023-10-07,Standard,Extended Warranty,23.18,2023,2023-10,7,1,1,True,60+
7660,66,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,103.75,20.75,5,2024-01-29,Express,"Accessory,Accessory,Accessory",72.28,2024,2024-01,29,3,0,True,60+
7660,66,Male,No,Tablet,SKU1002,3,Cancelled,Paypal,988.12,247.03,4,2024-03-01,Overnight,"Accessory,Accessory,Extended Warranty",92.44,2024,2024-03,1,3,0,True,60+
7662,78,Female,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-08-29,Standard,No Add-ons,0.0,2024,2024-08,29,1,0,False,60+
7662,78,Female,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,2534.49,844.83,3,2024-09-18,Overnight,No Add-ons,0.0,2024,2024-09,18,1,1,False,60+
7663,57,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,247.03,247.03,1,2023-10-07,Overnight,"Accessory,Accessory,Extended Warranty",67.07,2023,2023-10,7,3,0,True,45-60
7663,57,Female,Yes,Laptop,SKU1005,3,Cancelled,Debit Card,4175.64,463.96,9,2023-10-29,Express,"Impulse Item,Impulse Item",51.54,2023,2023-10,29,2,1,True,45-60
7663,57,Female,No,Tablet,SKU1002,3,Cancelled,Credit Card,1729.21,247.03,7,2024-02-07,Express,Accessory,28.41,2024,2024-02,7,1,0,True,45-60
7664,21,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2024-07-16,Overnight,No Add-ons,0.0,2024,2024-07,16,1,0,False,<25
7666,30,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-05-17,Standard,"Impulse Item,Accessory,Impulse Item",94.43,2024,2024-05,17,3,0,True,25-34
7667,59,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,5068.98,844.83,6,2023-11-22,Standard,"Accessory,Accessory,Extended Warranty",91.28,2023,2023-11,22,3,1,True,45-60
7667,59,Male,No,Tablet,SKU1002,3,Completed,Debit Card,1976.24,247.03,8,2024-08-23,Overnight,"Impulse Item,Extended Warranty,Impulse Item",44.45,2024,2024-08,23,3,0,True,45-60
7669,18,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,5068.98,844.83,6,2023-09-24,Overnight,"Impulse Item,Accessory",75.9,2023,2023-09,24,2,0,True,<25
7670,61,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2024-05-18,Standard,No Add-ons,0.0,2024,2024-05,18,1,0,False,60+
7671,43,Female,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-08-09,Overnight,No Add-ons,0.0,2024,2024-08,9,1,1,False,35-44
7674,48,Male,No,Laptop,SKU1005,3,Completed,Debit Card,2783.76,463.96,6,2023-10-05,Standard,Extended Warranty,6.7,2023,2023-10,5,1,0,True,45-60
7674,48,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,3379.32,844.83,4,2024-02-07,Standard,No Add-ons,0.0,2024,2024-02,7,1,1,False,45-60
7675,43,Male,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2023-09-27,Standard,"Impulse Item,Accessory",63.72,2023,2023-09,27,2,0,True,35-44
7676,73,Male,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-09-27,Overnight,No Add-ons,0.0,2023,2023-09,27,1,0,False,60+
7678,54,Male,Yes,Smartphone,SKU1001,5,Completed,Debit Card,103.75,20.75,5,2023-12-26,Overnight,No Add-ons,0.0,2023,2023-12,26,1,1,False,45-60
7679,61,Male,No,Smartwatch,SKU1003,3,Completed,Cash,7603.47,844.83,9,2024-05-25,Overnight,Extended Warranty,6.03,2024,2024-05,25,1,0,True,60+
7680,53,Male,No,Smartphone,SKU1001,5,Cancelled,Paypal,186.75,20.75,9,2023-11-09,Standard,No Add-ons,0.0,2023,2023-11,9,1,0,False,45-60
7680,53,Male,No,Tablet,SKU1002,3,Completed,Paypal,1482.18,247.03,6,2024-01-06,Overnight,No Add-ons,0.0,2024,2024-01,6,1,0,False,45-60
7684,55,Male,No,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-03-29,Standard,Extended Warranty,19.39,2024,2024-03,29,1,0,True,45-60
7684,55,Male,Yes,Smartwatch,SKU1003,3,Cancelled,Credit Card,5913.81,844.83,7,2024-04-21,Express,"Accessory,Extended Warranty,Accessory",75.14,2024,2024-04,21,3,1,True,45-60
7684,55,Male,Yes,Laptop,SKU1005,3,Cancelled,Paypal,463.96,463.96,1,2024-08-30,Overnight,No Add-ons,0.0,2024,2024-08,30,1,1,False,45-60
7685,70,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,4224.15,844.83,5,2023-10-02,Express,Impulse Item,7.29,2023,2023-10,2,1,0,True,60+
7686,66,Female,No,Tablet,SKU1002,3,Completed,Paypal,2470.3,247.03,10,2024-01-09,Standard,"Extended Warranty,Impulse Item",68.05,2024,2024-01,9,2,0,True,60+
7686,66,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,2534.49,844.83,3,2024-08-19,Express,"Extended Warranty,Impulse Item,Accessory",74.68,2024,2024-08,19,3,0,True,60+
7687,53,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2024-05-02,Standard,"Accessory,Accessory",67.68,2024,2024-05,2,2,0,True,45-60
7688,58,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,6758.64,844.83,8,2024-05-18,Standard,"Accessory,Extended Warranty",71.05,2024,2024-05,18,2,0,True,45-60
7690,45,Male,Yes,Smartphone,SKU1004,2,Completed,Credit Card,1582.38,791.19,2,2024-04-17,Standard,"Impulse Item,Impulse Item",33.36,2024,2024-04,17,2,1,True,35-44
7690,45,Male,No,Smartphone,SKU1004,2,Completed,Paypal,5538.33,791.19,7,2024-08-28,Express,No Add-ons,0.0,2024,2024-08,28,1,0,False,35-44
7691,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,3955.95,791.19,5,2024-04-10,Express,Extended Warranty,44.14,2024,2024-04,10,1,0,True,25-34
7691,31,Male,No,Smartphone,SKU1001,5,Cancelled,Cash,20.75,20.75,1,2024-05-15,Express,"Impulse Item,Impulse Item",66.54,2024,2024-05,15,2,0,True,25-34
7691,31,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-05-25,Standard,No Add-ons,0.0,2024,2024-05,25,1,1,False,25-34
7691,31,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,5068.98,844.83,6,2024-07-14,Overnight,No Add-ons,0.0,2024,2024-07,14,1,0,False,25-34
7694,71,Female,No,Laptop,SKU1005,3,Completed,Cash,3247.72,463.96,7,2024-04-11,Standard,"Accessory,Extended Warranty,Accessory",72.99,2024,2024-04,11,3,0,True,60+
7695,39,Male,No,Smartwatch,SKU1003,3,Cancelled,Credit Card,7603.47,844.83,9,2023-11-25,Express,"Accessory,Accessory",26.82,2023,2023-11,25,2,0,True,35-44
7695,39,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-01-22,Express,Extended Warranty,26.26,2024,2024-01,22,1,0,True,35-44
7695,39,Male,No,Tablet,SKU1002,3,Cancelled,Cash,494.06,247.03,2,2024-06-01,Standard,No Add-ons,0.0,2024,2024-06,1,1,0,False,35-44
7696,69,Male,No,Smartphone,SKU1004,2,Cancelled,Debit Card,2373.57,791.19,3,2024-01-13,Express,Extended Warranty,17.43,2024,2024-01,13,1,0,True,60+
7696,69,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,791.19,791.19,1,2024-01-15,Overnight,No Add-ons,0.0,2024,2024-01,15,1,0,False,60+
7697,68,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,1582.38,791.19,2,2024-01-18,Standard,Accessory,42.74,2024,2024-01,18,1,1,True,60+
7699,25,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,3164.76,791.19,4,2023-10-28,Overnight,No Add-ons,0.0,2023,2023-10,28,1,1,False,<25
7699,25,Female,No,Smartwatch,SKU1003,3,Completed,Debit Card,8448.3,844.83,10,2023-11-12,Express,"Accessory,Impulse Item,Accessory",47.18,2023,2023-11,12,3,0,True,<25
7699,25,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,1582.38,791.19,2,2024-03-25,Express,"Extended Warranty,Impulse Item,Accessory",106.53,2024,2024-03,25,3,0,True,<25
7700,75,Female,No,Laptop,SKU1005,3,Cancelled,Debit Card,2319.8,463.96,5,2023-11-09,Overnight,"Extended Warranty,Impulse Item,Extended Warranty",75.02,2023,2023-11,9,3,0,True,60+
7700,75,Female,Yes,Smartphone,SKU1001,5,Completed,Paypal,41.5,20.75,2,2024-05-16,Standard,"Impulse Item,Extended Warranty,Extended Warranty",51.08,2024,2024-05,16,3,1,True,60+
7702,57,Male,No,Smartphone,SKU1004,2,Completed,Debit Card,7911.9,791.19,10,2024-04-07,Standard,"Accessory,Accessory,Extended Warranty",88.37,2024,2024-04,7,3,0,True,45-60
7703,54,Female,No,Smartphone,SKU1001,5,Cancelled,Cash,145.25,20.75,7,2023-11-24,Standard,Impulse Item,19.64,2023,2023-11,24,1,0,True,45-60
7703,54,Female,Yes,Tablet,SKU1002,3,Cancelled,Paypal,1976.24,247.03,8,2023-12-27,Standard,"Impulse Item,Accessory",50.94,2023,2023-12,27,2,1,True,45-60
7704,47,Male,Yes,Smartphone,SKU1004,2,Completed,Cash,5538.33,791.19,7,2023-11-05,Overnight,"Impulse Item,Impulse Item",63.83,2023,2023-11,5,2,1,True,45-60
7706,33,Male,No,Smartwatch,SKU1003,3,Completed,Cash,8448.3,844.83,10,2024-04-09,Standard,"Impulse Item,Accessory,Extended Warranty",52.84,2024,2024-04,9,3,0,True,25-34
7706,33,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,5538.33,791.19,7,2024-09-03,Standard,"Impulse Item,Impulse Item,Accessory",75.02,2024,2024-09,3,3,0,True,25-34
7707,29,Male,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2023-11-04,Overnight,Impulse Item,11.91,2023,2023-11,4,1,0,True,25-34
7708,23,Male,Yes,Smartphone,SKU1004,2,Completed,Debit Card,6329.52,791.19,8,2024-04-14,Standard,No Add-ons,0.0,2024,2024-04,14,1,1,False,<25
7708,23,Male,Yes,Laptop,SKU1005,3,Completed,Credit Card,1855.84,463.96,4,2024-05-23,Express,Extended Warranty,38.74,2024,2024-05,23,1,1,True,<25
7709,77,Male,Yes,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-08-25,Standard,"Impulse Item,Accessory",57.72,2024,2024-08,25,2,1,True,60+
7710,31,Male,No,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-02-22,Standard,"Extended Warranty,Accessory",63.06,2024,2024-02,22,2,0,True,25-34
7711,57,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,791.19,791.19,1,2024-02-01,Overnight,Impulse Item,21.73,2024,2024-02,1,1,0,True,45-60
7711,57,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,4747.14,791.19,6,2024-05-16,Standard,"Impulse Item,Accessory",55.43,2024,2024-05,16,2,0,True,45-60
7712,78,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,20.75,20.75,1,2024-06-21,Overnight,"Impulse Item,Extended Warranty,Extended Warranty",69.79,2024,2024-06,21,3,0,True,60+
7712,78,Male,No,Smartphone,SKU1001,5,Completed,Paypal,83.0,20.75,4,2024-09-14,Overnight,No Add-ons,0.0,2024,2024-09,14,1,0,False,60+
7713,20,Female,Yes,Smartwatch,SKU1003,3,Completed,Cash,1689.66,844.83,2,2024-05-17,Overnight,No Add-ons,0.0,2024,2024-05,17,1,1,False,<25
7713,20,Female,No,Tablet,SKU1002,3,Cancelled,Debit Card,247.03,247.03,1,2024-06-05,Standard,"Extended Warranty,Extended Warranty",37.19,2024,2024-06,5,2,0,True,<25
7716,40,Female,No,Smartphone,SKU1001,5,Completed,Credit Card,145.25,20.75,7,2024-09-01,Express,Extended Warranty,42.18,2024,2024-09,1,1,0,True,35-44
7716,40,Female,No,Smartphone,SKU1001,5,Completed,Debit Card,124.5,20.75,6,2024-09-05,Express,No Add-ons,0.0,2024,2024-09,5,1,0,False,35-44
7717,69,Female,No,Tablet,SKU1002,3,Completed,Paypal,2223.27,247.03,9,2023-10-22,Overnight,"Extended Warranty,Extended Warranty",58.41,2023,2023-10,22,2,0,True,60+
7718,62,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,6758.64,844.83,8,2024-02-16,Express,"Accessory,Accessory",49.46,2024,2024-02,16,2,0,True,60+
7718,62,Male,No,Smartphone,SKU1001,5,Completed,Debit Card,145.25,20.75,7,2024-09-21,Standard,"Extended Warranty,Impulse Item",34.48,2024,2024-09,21,2,0,True,60+
7719,22,Female,Yes,Smartwatch,SKU1003,3,Cancelled,Debit Card,1689.66,844.83,2,2023-12-21,Standard,"Accessory,Extended Warranty,Extended Warranty",90.7,2023,2023-12,21,3,1,True,<25
7720,62,Female,No,Smartphone,SKU1004,2,Cancelled,Credit Card,3955.95,791.19,5,2024-01-31,Express,"Accessory,Impulse Item,Accessory",122.45,2024,2024-01,31,3,0,True,60+
7722,54,Male,No,Smartwatch,SKU1003,3,Completed,Paypal,1689.66,844.83,2,2024-03-01,Standard,No Add-ons,0.0,2024,2024-03,1,1,0,False,45-60
7722,54,Male,Yes,Smartwatch,SKU1003,3,Completed,Debit Card,3379.32,844.83,4,2024-05-25,Overnight,No Add-ons,0.0,2024,2024-05,25,1,1,False,45-60
7723,58,Female,Yes,Laptop,SKU1005,3,Cancelled,Credit Card,2319.8,463.96,5,2023-09-24,Overnight,No Add-ons,0.0,2023,2023-09,24,1,1,False,45-60
7723,58,Female,No,Laptop,SKU1005,3,Completed,Paypal,4639.6,463.96,10,2023-10-01,Express,Extended Warranty,14.46,2023,2023-10,1,1,0,True,45-60
7723,58,Female,No,Laptop,SKU1005,3,Completed,Debit Card,1391.88,463.96,3,2023-10-29,Express,"Extended Warranty,Accessory,Impulse Item",78.05,2023,2023-10,29,3,0,True,45-60
7724,79,Male,No,Laptop,SKU1005,3,Cancelled,Credit Card,1391.88,463.96,3,2024-03-15,Overnight,No Add-ons,0.0,2024,2024-03,15,1,0,False,60+
7726,71,Male,No,Smartphone,SKU1001,5,Completed,Cash,166.0,20.75,8,2023-10-30,Overnight,"Impulse Item,Impulse Item",96.51,2023,2023-10,30,2,0,True,60+
7726,71,Male,No,Smartwatch,SKU1003,3,Completed,Cash,844.83,844.83,1,2024-09-13,Overnight,"Accessory,Impulse Item,Impulse Item",75.01,2024,2024-09,13,3,0,True,60+
7727,62,Female,No,Tablet,SKU1002,3,Completed,Paypal,247.03,247.03,1,2024-03-26,Express,"Impulse Item,Extended Warranty,Impulse Item",93.24,2024,2024-03,26,3,0,True,60+
7727,62,Female,No,Smartphone,SKU1004,2,Completed,Paypal,791.19,791.19,1,2024-04-09,Standard,"Accessory,Accessory,Extended Warranty",68.72,2024,2024-04,9,3,0,True,60+
7727,62,Female,Yes,Laptop,SKU1005,3,Completed,Debit Card,3247.72,463.96,7,2024-04-22,Express,"Impulse Item,Impulse Item",79.81,2024,2024-04,22,2,1,True,60+
7727,62,Female,Yes,Tablet,SKU1002,3,Cancelled,Debit Card,1976.24,247.03,8,2024-05-25,Overnight,No Add-ons,0.0,2024,2024-05,25,1,1,False,60+
7729,28,Male,No,Smartphone,SKU1004,2,Cancelled,Credit Card,4747.14,791.19,6,2024-08-02,Standard,No Add-ons,0.0,2024,2024-08,2,1,0,False,25-34
7730,80,Female,No,Tablet,SKU1002,3,Completed,Credit Card,2223.27,247.03,9,2024-05-13,Standard,"Extended Warranty,Extended Warranty,Extended Warranty",55.18,2024,2024-05,13,3,0,True,60+
7730,80,Female,No,Smartphone,SKU1004,2,Completed,Cash,6329.52,791.19,8,2024-07-08,Standard,"Accessory,Impulse Item,Extended Warranty",40.57,2024,2024-07,8,3,0,True,60+
7731,33,Female,No,Smartwatch,SKU1003,3,Completed,Credit Card,1689.66,844.83,2,2024-01-12,Standard,Extended Warranty,15.09,2024,2024-01,12,1,0,True,25-34
7731,33,Female,No,Tablet,SKU1002,3,Completed,Paypal,988.12,247.03,4,2024-08-05,Express,Impulse Item,33.91,2024,2024-08,5,1,0,True,25-34
7733,22,Female,No,Smartphone,SKU1004,2,Completed,Cash,7911.9,791.19,10,2024-03-06,Express,No Add-ons,0.0,2024,2024-03,6,1,0,False,<25
7734,48,Female,No,Smartphone,SKU1001,5,Cancelled,Paypal,166.0,20.75,8,2024-02-09,Standard,"Extended Warranty,Extended Warranty",42.65,2024,2024-02,9,2,0,True,45-60
7735,44,Female,Yes,Tablet,SKU1002,3,Completed,Paypal,741.09,247.03,3,2024-01-04,Standard,"Accessory,Accessory,Extended Warranty",51.48,2024,2024-01,4,3,1,True,35-44
7736,57,Male,No,Smartphone,SKU1001,5,Completed,Paypal,62.25,20.75,3,2024-04-08,Standard,Accessory,27.62,2024,2024-04,8,1,0,True,45-60
7737,57,Female,No,Smartphone,SKU1004,2,Cancelled,Paypal,6329.52,791.19,8,2023-11-10,Express,Extended Warranty,48.75,2023,2023-11,10,1,0,True,45-60
7739,54,Female,No,Smartwatch,SKU1003,3,Cancelled,Cash,5068.98,844.83,6,2023-10-12,Express,"Impulse Item,Impulse Item",17.5,2023,2023-10,12,2,0,True,45-60
7739,54,Female,Yes,Tablet,SKU1002,3,Completed,Cash,1729.21,247.03,7,2023-12-19,Express,"Impulse Item,Impulse Item,Accessory",104.75,2023,2023-12,19,3,1,True,45-60
7739,54,Female,Yes,Smartphone,SKU1004,2,Completed,Credit Card,2373.57,791.19,3,2024-03-13,Overnight,Accessory,43.6,2024,2024-03,13,1,1,True,45-60
7741,27,Female,No,Laptop,SKU1005,3,Cancelled,Cash,4639.6,463.96,10,2023-12-18,Overnight,"Impulse Item,Impulse Item,Extended Warranty",52.75,2023,2023-12,18,3,0,True,25-34
7742,35,Female,No,Smartphone,SKU1004,2,Completed,Cash,7120.71,791.19,9,2024-01-14,Overnight,Accessory,16.97,2024,2024-01,14,1,0,True,25-34
7743,40,Female,No,Smartphone,SKU1004,2,Completed,Cash,3955.95,791.19,5,2024-04-09,Overnight,"Accessory,Extended Warranty",57.66,2024,2024-04,9,2,0,True,35-44
